"","Name","Party","RepParty","Begin","End","N_Years","Organization","Position","Econ_Sector","ThreeMore_Econ_Sector","Course_University","Place_University","Privatized_Company","Gender","MajorEconGroup","PPP","Angola","PSI20","Government","BusinessConnected"
"5529","Fernando Marques Videira","Independent","N.a.","1979","1982","3","Ordem dos Engenheiros","Presidente da Região Sul",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5530","Fernando Costa e Sousa","AD","AD","1980","1981","1","Governo","Secretário de Estado da Saúde",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","VI",0
"5531","Fernando Leal da Costa","PSD","N.a.","N.d.","1983","N.a.","FMUL","licenciatura em Medicina",0,0,"Medicina","Lisboa",0,"M","No",0,0,"No","No",0
"5532","Fernando Leal da Costa","PSD","N.a.","2001","2002","1","Ministério da Saúde","Subdiretor Geral da Saúde",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5533","Fernando Leal da Costa","PSD","N.a.","2006","2011","5","Casa Civil do Presidente da República","consultor para os Assuntos da Política da Saúde",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5534","Fernando Leal da Costa","PSD","PSD/CDS","2011","2013","2","Governo","Secretário de Estado Adjunto do Ministro da Saúde",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XIX",0
"5535","Fernando de Oliveira Neves","PS","N.a.","N.d.","N.d.","N.a.","Ministério dos Negócios Estrangeiros","Diplomata",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5536","Fernando de Oliveira Neves","PS","PS","2005","2006","1","Governo","Secretário de Estado dos Assuntos Europeus",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XVII",0
"5537","Fernando Medina","PS","N.a.","N.d.","N.d.","N.a.","Faculdade de Economia da Universidade do Porto","licenciatura em Economia",0,0,"Economia","Porto",0,"M","No",0,0,"No","No",0
"5538","Fernando Medina","PS","PS","2005","2009","4","Governo","Secretário de Estado do Emprego e Formação Profissional",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XVII",0
"5539","Fernando Medina","PS","PS","2009","2011","2","Governo","Secretário de Estado Adjunto, da Indústria e do Desenvolvimento",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XVIII",0
"5540","Fernando Monteiro do Amaral","PSD","N.a.","N.d.","N.d.","N.a.","Escola do Magistério Primário","",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5541","Fernando Monteiro do Amaral","PSD","N.a.","N.d.","N.d.","N.a.","Escola de Valdigem","Professor",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5542","Fernando Monteiro do Amaral","PSD","N.a.","N.d.","N.d.","N.a.","Faculdade de Direito da Universidade de Coimbra","",0,0,"Direito","Coimbra",0,"M","No",0,0,"No","No",0
"5543","Fernando Monteiro do Amaral","PSD","N.a.","1965","1974","9","Ordem dos Advogados","Delegado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5544","Fernando Monteiro do Amaral","PSD","PSD","N.d.","N.d.","N.a.","Câmara Municipal de Lamego","Vereador",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5545","Fernando Monteiro do Amaral","PSD","PSD","N.d.","N.d.","N.a.","Assembleia Municipal de Lamego","Deputado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5546","Fernando Monteiro do Amaral","PSD","PSD","1976","1980","4","Assembleia da República","Deputado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5547","Fernando Monteiro do Amaral","PSD","AD","1981","1981","1","Governo","Ministro da Administração Interna",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","VII",0
"5548","Fernando Monteiro do Amaral","PSD","AD","1981","1983","2","Governo","Ministro Adjunto do Primeiro-Ministro e dos Assuntos Parlamentares",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","VIII",0
"5549","Fernando Monteiro do Amaral","PSD","PSD","1983","1995","12","Assembleia da República","Deputado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5550","Fernando Monteiro do Amaral","PSD","N.a.","1984","1987","3","Assembleia da República","Presidente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5551","Fernando Monteiro do Amaral","PSD","N.a.","1984","1987","3","Conselho de Estado","Conselheiro",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5552","Fernando Monteiro do Amaral","PSD","N.a.","1987","1996","9","Conselho da Europa","Deputado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5553","Fernando Monteiro do Amaral","PSD","N.a.","1988","1989","1","Conselho da Europa","Vice-Presidente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5554","Fernando Monteiro do Amaral","PSD","N.a.","1991","1991","1","Conselho da Europa","Vice-Presidente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5555","Fernando Monteiro do Amaral","PSD","N.a.","1994","1994","1","Conselho da Europa","Vice-Presidente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5556","Fernando Serrasqueiro","PS","N.a.","N.d.","N.d.","N.a.","ISEG","licenciatura em Finanças",0,0,"Finanças","Lisboa",0,"M","No",0,0,"No","No",0
"5557","Fernando Serrasqueiro","PS","N.a.","1980","1998","18","CM Idanha a Nova","vereador",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5558","Fernando Serrasqueiro","PS","N.a.","1995","2011","16","Assembleia da República","Deputado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5559","Fernando Serrasqueiro","PS","PS","2005","2009","4","Governo","Secretário de Estado do Comércio, Serviços e Defesa do Consumidor",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XVII",0
"5560","Fernando Serrasqueiro","PS","PS","2009","2011","2","Governo","Secretário de Estado do Comércio, Serviços e Defesa do Consumidor",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XVIII",0
"5561","Ferro Rodrigues","PS","N.a.","N.d.","N.d.","N.a.","Instituto Superior de Ciências Económicas e Financeiras","licenciatura em Economia",0,0,"Economia","Lisboa",0,"M","No",0,0,"No","No",0
"5562","Ferro Rodrigues","PS","N.a.","N.d.","N.d.","N.a.","AE do ISCEF","Presidente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5563","Ferro Rodrigues","PS","N.a.","N.d.","N.d.","N.a.","ISCTE","docente universitário",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5564","Ferro Rodrigues","PS","N.a.","1985","2013","28","Assembleia da República","Deputado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5565","Ferro Rodrigues","PS","PS","1995","1999","4","Governo","Ministro do Trabalho e Solidariedade Social",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XIII",0
"5566","Ferro Rodrigues","PS","PS","1999","2002","3","Governo","Ministro do Equipamento Social",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XIV",0
"5567","Ferro Rodrigues","PS","N.a.","2005","2011","6","OCDE","embaixador de Portugal",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5568","Ferro Rodrigues","PS","N.a.","N.d.","2014","N.a.","Fundação Res Publica","Conselho de Fundadores",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5569","Filipe Batista","PS","N.a.","N.d.","1987","N.a.","FDUL","licenciatura em Direito",0,0,"Direito","Lisboa",0,"M","No",0,0,"No","No",0
"5570","Filipe Batista","PS","N.a.","1999","2002","3","Ministro do Ambiente e do Ordenamento do Território","chefe de gabinete",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5571","Filipe Batista","PS","PS","2005","2009","4","Governo","Secretário de Estado Adjunto do Primeiro-Ministro",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XVII",0
"5572","Francisco Lucas Pires","CDS","N.a.","N.d.","1966","N.a.","Faculdade de Direito da Universidade de Coimbra","",0,0,"Direito","Coimbra",0,"M","No",0,0,"No","No",0
"5573","Francisco Lucas Pires","CDS","N.a.","N.d.","N.d.","N.a.","Fundação Calouste Gulbenkian","Bolseiro",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5574","Francisco Lucas Pires","CDS","CDS","1976","1991","15","Assembleia da República","Deputado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5575","Francisco Lucas Pires","CDS","AD","1981","1983","2","Governo","Ministro da Cultura e Coordenação Científica",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","VIII",0
"5576","Francisco Lucas Pires","CDS","N.a.","1983","1985","2","Conselho de Estado","Membro",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5577","Francisco Lucas Pires","CDS","CDS","1987","1994","7","Parlamento Europeu","Deputado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5578","Francisco Lucas Pires","CDS","N.a.","N.d.","1989","N.a.","Faculdade de Direito da Universidade de Coimbra","",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5579","Francisco Lucas Pires","CDS","N.a.","N.d.","N.d.","N.a.","Associação de Futebol de Coimbra","Presidente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5580","Francisco Lucas Pires","CDS","N.a.","N.d.","N.d.","N.a.","Federação Portuguesa de Futebol","Dirigente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5581","Francisco Lucas Pires","CDS","PSD","1994","1999","5","Parlamento Europeu","Deputado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5582","Francisco Lucas Pires","CDS","N.a.","1997","1998","1","Parlamento Europeu","Vice-Presidente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5583","Francisco Lucas Pires","CDS","N.a.","N.d.","N.d.","N.a.","Fundação Pégaso","CA",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5584","Francisco Lucas Pires","CDS","N.a.","N.d.","N.d.","N.a.","Universidade Católica Portuguesa","Professor",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5585","Francisco Lucas Pires","CDS","N.a.","N.d.","N.d.","N.a.","UAL","Professor",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5586","Francisco Lucas Pires","CDS","N.a.","N.d.","2014","N.a.","Fundação Robert Schumann","Fundador",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5587","Francisco Moniz Borba","Independent","N.a.","N.d.","1957","N.a.","Liceu Nacional de Setúbal","",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5588","Francisco Moniz Borba","Independent","Presidential Initiative","1978","1978","1","Governo","Secretário de Estado do Fomento Agrário e das Florestas",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","III",0
"5589","Francisco Moniz Borba","Independent","Presidential Initiative","1978","1979","1","Governo","Secretário de Estado do Fomento Agrário",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","IV",0
"5590","Francisco de Sousa Tavares","Independent","PS","1976","1980","4","Assembleia da República","Deputado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5591","Francisco de Sousa Tavares","Independent","PSD","1980","1983","3","Assembleia da República","Deputado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5592","Francisco de Sousa Tavares","Independent","Central Block","1984","1985","1","Governo","Ministro da Qualidade de Vida",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","IX",0
"5593","Francisco Goinhas Palma","Independent","Central Block","1983","1985","2","Governo","Secretário de Estado das Estruturas e dos Recursos Agrários",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","IX",0
"5594","Francisco José Viegas","PSD","N.a.","N.d.","1983","N.a.","FCSH","licenciatura em Estudos Portugueses",0,0,"Estudos Portugueses","Lisboa",0,"M","No",0,0,"No","No",0
"5595","Francisco José Viegas","PSD","N.a.","2006","2008","2","Casa Fernando Pessoa","diretor",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5596","Francisco José Viegas","PSD","PSD/CDS","2011","2012","1","Governo","Secretário de Estado da Cultura do Governo",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XIX",0
"5597","Francisco Durão Lino","AD","AD","1980","1981","1","Governo","Secretário de Estado do Comércio e Indústrias Agrícolas",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","VI",0
"5598","Francisco Sá Carneiro","PSD","N.a.","1951","N.d.","N.a.","Faculdade de Direito da Universidade de Lisboa","",0,0,"Direito","Lisboa",0,"M","No",0,0,"No","No",0
"5599","Francisco Sá Carneiro","PSD","N.a.","N.d.","N.d.","N.a.","Ordem dos Advogados","Dirigente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5600","Francisco Sá Carneiro","PSD","N.a.","1973","1974","1","SEDES","Conselho Coordenador",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5601","Francisco Sá Carneiro","PSD","AD","1980","1980","1","Governo","Primeiro-Ministro",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","VI",0
"5602","Francisco Marcelo Curto","PS","N.a.","N.d.","N.d.","N.a.","Universidade de Lisboa","",0,0,"Direito","Lisboa",0,"M","No",0,0,"No","No",0
"5603","Francisco Marcelo Curto","PS","PS/CDS","1976","1977","1","Governo","Ministro do Trabalho",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","I",0
"5604","Francisco Marcelo Curto","PS","N.a.","1997","N.d.","N.a.","Embaixador na União Indiana","",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5605","Francisco Seabra Ferreira","CDS","PSD/CDS","2002","2004","2","Governo","Secretário de Estado dos Transportes",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XV",0
"5606","Francisco Seixas da Costa","PS","N.a.","N.d.","N.d.","N.a.","ISCSP","",0,0,"?","Lisboa",0,"M","No",0,0,"No","No",0
"5607","Francisco Seixas da Costa","PS","N.a.","1975","2012","37","Ministério dos Negócios Estrangeiros","diplomata",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5608","Francisco Seixas da Costa","PS","PS","1995","1999","4","Governo","Secretário de Estado dos Assuntos Europeus",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XIII",0
"5609","Francisco Seixas da Costa","PS","PS","1999","2001","2","Governo","Secretário de Estado dos Assuntos Europeus",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XIV",0
"5610","Francisco Mesquita Machado","PS","PS","1976","1985","9","Assembleia da República","Deputado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5611","Francisco Mesquita Machado","PS","PS","1976","2014","38","Câmara Municipal de Braga","Presidente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5612","Francisco Mesquita Machado","PS","Central Block","1984","1985","1","Governo","Secretário de Estado do Fomento Cooperativo",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","IX",0
"5613","Francisco Mesquita Machado","PS","PS","1987","1991","4","Assembleia da República","Deputado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5614","Francisco Mesquita Machado","PS","N.a.","N.d.","N.d.","N.a.","Cooperativa Bracara Augusta","Sócio Fundador",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5615","Francisco Mesquita Machado","PS","N.a.","1999","2001","2","Eixo Atlântico do Noroeste Peninsular","Presidente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5616","Francisco Mesquita Machado","PS","N.a.","N.d.","2014","N.a.","Sporting Clube de Braga","Presidente do Conselho Geral",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5617","Francisco Mesquita Machado","PS","N.a.","N.d.","N.d.","N.a.","Federação Portuguesa de Futebol","Presidente da AG",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5618","Gabriela Canavilhas","PS","N.a.","2007","2009","2","Fundação Luso-Americana para o Desenvolvimento","Conselho Diretivo",0,0,"N.a.","N.a.",0,"F","No",0,0,"No","No",0
"5619","Gabriela Canavilhas","PS","PS","2009","2011","2","Governo","Ministra da Cultura",0,0,"N.a.","N.a.",0,"F","No",0,0,"No","XVIII",0
"5620","Gabriela Canavilhas","PS","N.a.","2011","2013","2","Assembleia da República","Deputado",0,0,"N.a.","N.a.",0,"F","No",0,0,"No","No",0
"5621","Gabriela Guedes Salgueiro","Independent","Presidential Initiative","1979","1979","1","Governo","Secretário de Estado da Administração Pública",0,0,"N.a.","N.a.",0,"F","No",0,0,"No","V",0
"5622","Gonçalo Castilho dos Santos","PS","N.a.","N.d.","1997","N.a.","FDUL","licenciatura em Direito",0,0,"Direito","Lisboa",0,"M","No",0,0,"No","No",0
"5623","Gonçalo Castilho dos Santos","PS","N.a.","1996","2003","7","FDUL","docente universitário",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5624","Gonçalo Castilho dos Santos","PS","N.a.","1997","2005","8","CMVM","quadro",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5625","Gonçalo Castilho dos Santos","PS","N.a.","2005","2008","3","Ministro de Estado e das Finanças","chefe de gabinete",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5626","Gonçalo Castilho dos Santos","PS","PS","2008","2009","1","Governo","Secretário de Estado da Administração Pública",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XVII",0
"5627","Gonçalo Castilho dos Santos","PS","PS","2009","2011","2","Governo","Secretário de Estado da Administração Pública",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XVIII",0
"5628","Gonçalo Ribeiro Telles","PPM","N.a.","N.d.","N.d.","N.a.","Instituto Superior de Agronomia","",0,0,"Engenharia","Lisboa",0,"M","No",0,0,"No","No",0
"5629","Gonçalo Ribeiro Telles","PPM","N.a.","N.d.","N.d.","N.a.","Instituto Superior de Agronomia","Professor",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5630","Gonçalo Ribeiro Telles","PPM","N.a.","1953","N.d.","N.a.","Câmara Municipal de Lisboa","Quadro",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5631","Gonçalo Ribeiro Telles","PPM","PPM","1974","1983","9","Assembleia da República","Deputado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5632","Gonçalo Ribeiro Telles","PPM","N.a.","1976","N.d.","N.a.","Universidade de Évora","Professor",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5633","Gonçalo Ribeiro Telles","PPM","AD","1981","1983","2","Governo","Ministro de Estado e da Qualidade de Vida",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","VIII",0
"5634","Gonçalo Ribeiro Telles","PPM","Alfacinha Movement","1984","N.d.","N.a.","Câmara Municipal de Lisboa","Vereador",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5635","Gonçalo Ribeiro Telles","PPM","PS","1985","1987","2","Assembleia da República","Deputado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5636","Gonçalo Ribeiro Telles","PPM","N.a.","N.d.","2014","N.a.","Instituto Democracia Portuguesa","Vice-Presidente de Honra",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5637","Gonçalo Ribeiro Telles","PPM","N.a.","N.d.","2014","N.a.","Fundação Pró-Dignitate","Conselho Consultivo",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5638","Hélder Gomes dos Reis","PSD","N.a.","N.d.","N.d.","N.a.","Universidade Lusíada","licenciatura em Economia",0,0,"Economia","Lisboa",0,"M","No",0,0,"No","No",0
"5639","Hélder Gomes dos Reis","PSD","N.a.","1993","2013","20","Ministério das Finanças","quadro",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5640","Hélder Gomes dos Reis","PSD","PSD/CDS","2013","2014","1","Governo","Secretário de Estado Adjunto e do Orçamento do Governo",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XIX",0
"5641","Hélder Malta Macedo","Independent","N.a.","1946","1959","13","Liceu Português","",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5642","Hélder Malta Macedo","Independent","N.a.","1955","1958","3","Faculdade de Direito da Universidade de Lisboa","",0,0,"Direito","Lisboa",0,"M","No",0,0,"No","No",0
"5643","Hélder Malta Macedo","Independent","N.a.","1969","2014","45","University of London","Professor",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5644","Hélder Malta Macedo","Independent","N.a.","1971","1971","1","University of London","",0,0,"Direito","Estrangeiro",0,"M","No",0,0,"No","No",0
"5645","Hélder Malta Macedo","Independent","N.a.","1974","1974","1","University of London","",0,0,"Direito","Estrangeiro",0,"M","No",0,0,"No","No",0
"5646","Hélder Malta Macedo","Independent","N.a.","1975","1975","1","Ministério da Comunicação Social","Director-Geral para as Artes Performativas",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5647","Hélder Malta Macedo","Independent","Presidential Initiative","1979","1979","1","Governo","Secretário de Estado da Cultura",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","V",0
"5648","Hélder Malta Macedo","Independent","N.a.","1981","1982","1","Harvard University","Professor",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5649","Hélder Malta Macedo","Independent","N.a.","1991","1991","1","Universidade de São Paulo","Professor",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5650","Hélder Malta Macedo","Independent","N.a.","1992","1992","1","École des Hautes Études en Sciences Sociales","Professor",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5651","Hélder Malta Macedo","Independent","N.a.","1994","1994","1","Universidade Federal do Rio de Janeiro","Professor",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
"5652","Hélder Malta Macedo","Independent","N.a.","1995","1995","1","École des Hautes Études en Sciences Sociales","Professor",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",0
